site_area,water_consumption,recycling_rate,utilisation_rate,air_quality_index,issue_resolution_time,resident_count,structure_type_Industrial,structure_type_Mixed-use,structure_type_Residential,resident_group_low,resident_group_medium,resident_group_none,water_consumption_log
1435,1483.0,53,79,28,34,0,False,False,False,False,False,True,7.302496423727326
1202,1000.0,80,35,157,1,49,False,False,True,True,False,False,6.90875477931522
1266,1614.0,38,72,190,8,0,False,False,False,False,False,True,7.387090235656757
3396,5281.0,71,67,75,23,256,False,False,True,False,False,False,8.572060092857077
1860,1750.0,17,69,25,71,0,False,False,False,False,False,True,7.467942332285852
1083,1215.0,43,92,81,33,0,False,False,False,False,False,True,7.103322062526113
826,2067.0,30,94,14,25,20,False,False,True,True,False,False,7.63433723562832
4982,5591.0,55,33,83,68,0,False,False,False,False,False,True,8.629092283913646
900,2676.0,84,39,198,13,0,False,False,False,False,False,True,7.892452043520352
1507,1296.0,25,69,155,9,0,False,False,False,False,False,True,7.167809184316444
2136,1314.0,40,42,9,69,0,False,False,False,False,False,True,7.181591944611865
1325,1000.0,66,99,139,21,0,True,False,False,False,False,True,6.90875477931522
2681,2079.0,36,74,155,27,169,False,True,False,False,False,False,7.640123172695364
2533,3675.0,77,68,36,45,190,False,False,True,False,False,False,8.209580483475577
752,1000.0,15,91,144,52,0,False,False,False,False,False,True,6.90875477931522
1428,2058.0,57,79,42,69,71,False,False,True,False,True,False,7.629975707027789
562,1000.0,41,84,139,17,42,False,True,False,True,False,False,6.90875477931522
636,1068.0,38,46,42,44,13,False,False,True,True,False,False,6.974478911025045
3035,4278.0,78,32,189,16,96,False,False,True,False,True,False,8.361474616416817
2999,5231.0,42,92,36,56,0,False,False,False,False,False,True,8.562548893137034
3228,3488.0,52,63,70,65,229,False,False,True,False,False,False,8.157370441186774
551,1000.0,86,67,60,67,0,False,False,False,False,False,True,6.90875477931522
3399,4107.0,19,54,58,72,0,False,False,False,False,False,True,8.32069157104845
3762,4775.0,13,73,117,27,99,False,False,True,False,True,False,8.471358655072438
2541,1358.0,70,75,6,42,210,False,False,True,False,False,False,7.214504414151143
4889,4941.0,47,47,140,3,0,False,False,False,False,False,True,8.505525386548555
3520,5197.0,65,45,115,62,37,False,False,True,True,False,False,8.556029215201436
3623,5919.0,66,76,186,23,250,False,False,True,False,False,False,8.68609172787805
2672,1609.0,44,90,28,42,0,False,False,False,False,False,True,7.383989457978509
4411,5006.0,35,31,164,19,0,False,False,False,False,False,True,8.518592212329946
1676,3141.0,39,68,158,3,140,False,True,False,False,True,False,8.052614818815567
4150,3928.0,51,30,23,31,183,False,False,True,False,False,False,8.27614021955846
4906,9231.0,51,64,194,36,206,False,True,False,False,False,False,9.13043098874788
2234,1000.0,90,65,189,33,76,False,True,False,False,True,False,6.90875477931522
2970,3028.0,52,98,124,38,0,False,False,False,False,False,True,8.015987811027237
4358,2471.0,70,30,81,22,48,False,True,False,True,False,False,7.812782818577581
2759,2149.0,62,83,199,4,0,True,False,False,False,False,True,7.673223121121708
3296,3390.0,55,67,30,66,0,True,False,False,False,False,True,8.128880142125638
4522,8955.0,73,46,25,8,0,False,False,False,False,False,True,9.100078977718644
4423,5184.0,61,73,52,28,0,False,False,False,False,False,True,8.553525120663627
3664,7274.0,19,45,42,23,116,False,True,False,False,True,False,8.892199092039693
4998,9215.0,43,82,193,68,0,False,False,False,False,False,True,9.128696382935672
4739,7164.0,53,99,89,10,0,False,False,False,False,False,True,8.876963340262272
2669,2490.0,16,64,184,53,218,False,False,True,False,False,False,7.820439515262181
1693,1276.0,27,82,53,45,0,False,False,False,False,False,True,7.152268856032539
3318,5971.0,30,37,145,31,300,False,False,True,False,False,False,8.69483715865908
614,1000.0,24,78,133,50,0,True,False,False,False,False,True,6.90875477931522
4199,7331.0,68,75,83,30,94,False,False,True,False,True,False,8.900003608959596
2043,4087.0,28,97,92,65,0,False,False,False,False,False,True,8.31581113188354
1352,1000.0,60,99,134,10,92,False,False,True,False,True,False,6.90875477931522
4088,1531.0,43,86,108,71,147,False,False,True,False,True,False,7.334329350300536
3625,4346.0,36,75,48,42,109,False,False,True,False,True,False,8.377241230988792
4366,3089.0,68,55,98,54,101,False,False,True,False,True,False,8.035926369891792
3616,6430.0,49,38,75,36,193,False,True,False,False,False,False,8.768885326134862
3725,4698.0,63,72,145,9,359,False,True,False,False,False,False,8.455104999102815
3874,7005.0,83,80,162,69,189,False,True,False,False,False,False,8.854522203757432
1269,1774.0,18,38,42,51,46,False,False,True,True,False,False,7.4815557019095165
802,1000.0,61,55,104,63,71,False,False,True,False,True,False,6.90875477931522
4631,7355.0,62,35,70,63,0,True,False,False,False,False,True,8.903271585724212
3559,3783.0,50,87,87,22,280,False,False,True,False,False,False,8.238536930171769
4916,2733.0,76,70,49,66,211,False,False,True,False,False,False,7.913521017283895
4841,7245.0,66,61,12,57,0,False,False,False,False,False,True,8.888204871455022
4288,5669.0,23,92,141,23,349,False,False,True,False,False,False,8.642944396721798
4178,8583.0,56,64,139,22,325,False,True,False,False,False,False,9.057655284310536
4688,3323.0,25,55,92,49,19,False,False,True,True,False,False,8.10892415597534
1222,1411.0,53,84,172,41,94,False,True,False,False,True,False,7.252762418053187
3066,2508.0,69,46,30,59,0,False,False,False,False,False,True,7.827639546366422
3266,3111.0,90,65,170,19,0,False,False,False,False,False,True,8.043020885298283
2002,2589.0,86,91,6,30,177,False,False,True,False,False,False,7.859413154693583
2712,4057.0,57,52,86,60,0,False,False,False,False,False,True,8.30844552038576
757,1000.0,78,34,179,48,69,False,False,True,False,True,False,6.90875477931522
1655,2946.0,38,93,103,28,0,False,False,False,False,False,True,7.988542982737695
1588,2452.0,19,86,4,6,0,False,False,False,False,False,True,7.8050670442584895
3438,4569.0,23,39,93,18,314,False,False,True,False,False,False,8.42726848388825
858,1000.0,89,48,78,69,33,False,False,True,True,False,False,6.90875477931522
3464,6775.0,28,84,88,47,318,False,True,False,False,False,False,8.821142236331891
851,1299.0,86,33,102,60,19,False,False,True,True,False,False,7.170119543449628
2466,2031.0,23,94,63,62,99,False,False,True,False,True,False,7.616775808698373
1409,2668.0,14,74,70,60,86,False,False,True,False,True,False,7.889459149404524
3691,1865.0,80,90,53,59,0,True,False,False,False,False,True,7.531552381407289
618,1000.0,69,51,74,12,49,False,False,True,True,False,False,6.90875477931522
692,1000.0,57,47,30,10,0,False,False,False,False,False,True,6.90875477931522
518,1000.0,82,55,83,69,0,False,False,False,False,False,True,6.90875477931522
665,1162.0,90,77,26,35,29,False,False,True,True,False,False,7.0587581525186645
4244,5229.0,64,88,168,37,374,False,False,True,False,False,False,8.56216655705897
4761,3762.0,39,57,1,6,0,False,False,False,False,False,True,8.232971790593437
2147,3843.0,77,38,69,27,78,False,False,True,False,True,False,8.254268770090183
3059,3804.0,89,61,182,16,168,False,False,True,False,False,False,8.244071270295786
4884,8947.0,35,38,189,7,0,False,False,False,False,False,True,9.09918532261002
1622,2860.0,66,44,3,58,0,False,False,False,False,False,True,7.95892649305011
4877,8512.0,16,62,80,62,0,False,False,False,False,False,True,9.049349685884057
2067,1748.0,48,34,77,72,29,False,False,True,True,False,False,7.466799475018602
1179,1000.0,24,36,182,58,14,False,False,True,True,False,False,6.90875477931522
4423,5720.0,62,37,113,31,89,False,False,True,False,True,False,8.651898894268529
2675,1542.0,90,100,89,29,16,False,True,False,True,False,False,7.341483852363161
4177,6758.0,30,99,90,40,302,False,True,False,False,False,False,8.818630229100354
2173,4083.0,11,84,158,25,0,False,False,False,False,False,True,8.314832179284556
1600,2333.0,88,67,97,57,116,False,False,True,False,True,False,7.755338812846501
2572,3116.0,22,41,135,26,212,False,False,True,False,False,False,8.044626279767337
3891,4115.0,62,65,82,38,126,False,False,True,False,True,False,8.32263709695394
2348,1890.0,62,94,167,54,0,False,False,False,False,False,True,7.544861068658458
1310,2583.0,48,89,57,63,86,False,False,True,False,True,False,7.857093864902493
3672,2229.0,38,93,93,35,250,False,False,True,False,False,False,7.709756864454165
1917,1852.0,80,50,52,54,71,False,True,False,False,True,False,7.52456122628536
3103,5003.0,34,62,134,45,0,False,False,False,False,False,True,8.517992871586802
1536,2968.0,26,94,159,12,0,False,False,False,False,False,True,7.99598047476376
697,1000.0,30,38,193,5,27,False,True,False,True,False,False,6.90875477931522
4262,7933.0,88,94,61,61,64,False,False,True,False,True,False,8.978912601074276
1816,4305.0,46,34,182,65,89,False,False,True,False,True,False,8.367764677924308
1857,2621.0,43,37,75,68,73,False,True,False,False,True,False,7.871692664323645
4097,4039.0,53,90,69,7,0,False,False,False,False,False,True,8.303999970955196
977,1000.0,40,98,32,34,0,False,False,False,False,False,True,6.90875477931522
2688,4781.0,50,40,185,21,138,False,False,True,False,True,False,8.47261414801827
4435,6283.0,43,79,136,58,0,False,False,False,False,False,True,8.745761999375512
3389,5041.0,90,52,115,23,0,True,False,False,False,False,True,8.525558107747866
2648,1803.0,73,84,15,42,209,False,False,True,False,False,False,7.497761700622568
4439,5376.0,31,54,58,17,0,True,False,False,False,False,True,8.589885876809678
4944,5580.0,43,64,124,60,0,False,False,False,False,False,True,8.627123250788433
2059,1000.0,63,67,41,19,0,False,False,False,False,False,True,6.90875477931522
670,1000.0,15,48,19,52,0,False,False,False,False,False,True,6.90875477931522
638,1131.0,32,37,118,45,0,False,False,False,False,False,True,7.0317412587631285
4308,4257.0,73,38,167,27,0,False,False,False,False,False,True,8.356554845453426
1894,2456.0,42,50,44,53,185,False,True,False,False,False,False,7.806696372521179
792,1020.0,13,88,35,17,35,False,True,False,True,False,False,6.928537818164665
4713,3390.0,64,70,60,29,0,False,False,False,False,False,True,8.128880142125638
2406,4383.0,84,84,189,44,0,False,False,False,False,False,True,8.385716828627851
3878,4119.0,79,52,31,14,161,False,True,False,False,False,False,8.323608442343572
3775,7203.0,28,74,79,13,311,False,True,False,False,False,False,8.882391706295847
3076,6014.0,44,33,162,27,249,False,True,False,False,False,False,8.70201162840878
989,1617.0,49,93,20,18,69,False,False,True,False,True,False,7.388946097618437
2105,1918.0,73,69,88,58,101,False,False,True,False,True,False,7.5595594960077
1541,2323.0,20,31,32,19,0,False,False,False,False,False,True,7.751045117971802
2975,2173.0,82,96,142,45,228,False,False,True,False,False,False,7.684324067681155
2878,5391.0,65,86,37,27,150,False,False,True,False,True,False,8.592671652592143
3847,5200.0,59,37,132,53,0,True,False,False,False,False,True,8.556606193773073
4013,5195.0,34,61,196,65,291,False,False,True,False,False,False,8.55564437779049
2482,1996.0,85,35,129,59,198,False,True,False,False,False,False,7.599401333415815
2968,3014.0,30,85,78,1,16,False,False,True,True,False,False,8.011355109161286
3962,7023.0,71,74,140,41,245,False,False,True,False,False,False,8.857088135314953
3150,2220.0,86,40,178,54,281,False,False,True,False,False,False,7.7057128238944275
4312,5624.0,71,77,29,66,0,False,False,False,False,False,True,8.63497622707262
2025,4155.0,40,96,111,10,181,False,False,True,False,False,False,8.332308352219117
671,1000.0,42,83,136,21,0,False,False,False,False,False,True,6.90875477931522
4707,7026.0,87,89,14,53,0,False,False,False,False,False,True,8.857515151192198
1286,1000.0,76,42,130,14,0,False,False,False,False,False,True,6.90875477931522
4223,4114.0,31,77,94,7,210,False,False,True,False,False,False,8.32239411311117
1253,1705.0,62,61,63,35,0,True,False,False,False,False,True,7.441906728051625
1386,1768.0,85,84,24,21,0,False,False,False,False,False,True,7.478169694159785
2146,3372.0,87,94,107,10,104,False,False,True,False,True,False,8.12355783506165
3758,7576.0,60,72,40,50,0,True,False,False,False,False,True,8.932872621931374
4700,7232.0,53,57,15,40,0,False,False,False,False,False,True,8.886409166849282
1340,1000.0,20,61,149,31,38,False,True,False,True,False,False,6.90875477931522
4765,4940.0,72,60,57,34,0,True,False,False,False,False,True,8.50532301884575
1778,1639.0,27,77,102,57,0,False,False,False,False,False,True,7.402451520818244
4122,4581.0,18,76,71,33,304,False,False,True,False,False,False,8.42989086301344
3460,4449.0,59,74,146,6,155,False,False,True,False,False,False,8.400659375160286
3759,7804.0,18,89,199,66,152,False,False,True,False,False,False,8.962519832949532
3471,1748.0,19,69,54,43,0,False,False,False,False,False,True,7.466799475018602
2911,1729.0,35,99,165,64,0,False,False,False,False,False,True,7.455876687491824
3328,5464.0,47,53,167,41,327,False,False,True,False,False,False,8.60611940061064
4717,4248.0,41,68,44,19,298,False,True,False,False,False,False,8.354438940114811
1886,1534.0,70,43,168,72,49,False,False,True,True,False,False,7.336285660021297
4452,1446.0,49,89,164,20,0,False,False,False,False,False,True,7.277247726631484
1304,2063.0,59,37,7,55,40,False,False,True,True,False,False,7.632401126601453
844,1296.0,30,91,25,40,19,False,True,False,True,False,False,7.167809184316444
3273,1533.0,23,87,159,16,244,False,False,True,False,False,False,7.335633981927201
1698,2150.0,82,40,154,48,36,False,True,False,True,False,False,7.67368812926773
2921,5670.0,53,58,182,4,0,False,False,False,False,False,True,8.643120748014027
3716,2165.0,43,33,115,53,0,False,False,False,False,False,True,7.680637427560936
3317,4430.0,52,37,142,31,72,False,False,True,False,True,False,8.39638057119949
2849,5360.0,45,38,139,37,119,False,True,False,False,True,False,8.586905803827538
4058,3317.0,72,93,117,51,48,False,False,True,True,False,False,8.10711747075039
3413,2701.0,16,62,169,34,236,False,False,True,False,False,False,7.901747518520144
1799,2429.0,54,88,174,1,147,False,True,False,False,True,False,7.795646536334594
1554,1706.0,27,34,58,12,82,False,False,True,False,True,False,7.442492722794441
4196,7601.0,71,51,15,26,0,False,False,False,False,False,True,8.936166649549195
3065,1840.0,34,39,104,3,0,False,False,False,False,False,True,7.518064181233078
2450,2524.0,71,49,22,72,0,False,False,False,False,False,True,7.83399634170946
2568,3186.0,87,31,53,55,158,False,False,True,False,False,False,8.066835314417336
3972,5840.0,60,40,56,14,0,False,False,False,False,False,True,8.67265729404031
4053,6942.0,49,69,8,52,372,False,False,True,False,False,False,8.845489236753274
764,1179.0,61,42,167,16,0,False,False,False,False,False,True,7.07326971745971
3080,5714.0,14,49,149,65,94,False,False,True,False,True,False,8.65084957622891
4863,5503.0,21,72,112,56,402,False,False,True,False,False,False,8.61323037961318
2628,1519.0,73,92,27,20,0,False,False,False,False,False,True,7.326465613840322
3871,6108.0,43,41,118,21,69,False,True,False,False,True,False,8.717518372649767
4807,7805.0,84,88,132,39,393,False,True,False,False,False,False,8.96264794774056
1588,1749.0,73,58,89,11,0,True,False,False,False,False,True,7.467371066917559
1705,2929.0,42,88,110,31,0,False,False,False,False,False,True,7.982757702011113
783,1000.0,57,91,34,29,50,False,True,False,True,False,False,6.90875477931522
3361,6794.0,85,71,39,45,99,False,False,True,False,True,False,8.823942326585245
3155,2996.0,35,55,129,33,54,False,False,True,False,True,False,8.005367067316664
5000,7451.0,77,55,10,71,0,False,False,False,False,False,True,8.916237731721479
3791,5521.0,39,55,69,71,0,False,False,False,False,False,True,8.6164953924901
2586,3007.0,50,72,122,36,181,False,True,False,False,False,False,8.00903068506973
1890,2234.0,76,79,184,4,149,False,False,True,False,True,False,7.711996507047669
637,1000.0,52,60,166,62,24,False,True,False,True,False,False,6.90875477931522
1187,1606.0,41,80,174,13,68,False,False,True,False,True,False,7.382124365737512
2254,4290.0,75,48,119,53,169,False,False,True,False,False,False,8.364275084991524
3702,5435.0,67,86,131,60,310,False,False,True,False,False,False,8.600798775271034
1707,2187.0,13,73,19,33,67,False,False,True,False,True,False,7.690743163541872
