site_area,water_consumption,recycling_rate,utilisation_rate,air_quality_index,issue_resolution_time,resident_count,electricity_cost,structure_type_Industrial,structure_type_Mixed-use,structure_type_Residential,resident_group_low,resident_group_medium,resident_group_none,water_consumption_log
1034,1000.0,50,62,6,4,81,1048.0,False,True,False,False,True,False,6.90875477931522
3962,7515.0,24,52,66,57,283,4605.0,False,False,True,False,False,False,8.924789360533357
4511,7864.0,61,82,137,7,33,3167.0,False,False,True,True,False,False,8.970177815492379
3898,3317.0,43,42,60,48,0,3274.0,False,False,False,False,False,True,8.10711747075039
2655,2128.0,69,100,120,33,78,2612.0,False,False,True,False,True,False,7.663407664893479
1504,2508.0,66,87,101,68,83,1935.0,False,True,False,False,True,False,7.827639546366422
2999,5231.0,42,92,36,56,0,3561.0,False,False,False,False,False,True,8.562548893137034
826,2067.0,30,94,14,25,20,1582.0,False,False,True,True,False,False,7.63433723562832
3206,5854.0,33,71,49,35,269,4283.0,False,False,True,False,False,False,8.675051276031818
501,1036.0,29,69,3,39,0,988.0,False,False,False,False,False,True,6.9440872082295275
1533,1000.0,77,50,100,23,19,1055.0,False,True,False,True,False,False,6.90875477931522
2981,2474.0,69,62,169,11,0,3013.0,False,False,False,False,False,True,7.813995675002791
624,1558.0,55,99,195,22,0,1825.0,False,False,False,False,False,True,7.351799869057777
1604,1159.0,42,71,9,47,110,1648.0,False,True,False,False,True,False,7.05617528410041
3199,5557.0,40,66,122,12,0,3587.0,False,False,False,False,False,True,8.62299361030245
2361,2807.0,43,30,149,35,21,1929.0,False,False,True,True,False,False,7.940227765145702
3420,5353.0,31,55,126,34,0,3391.0,False,False,False,False,False,True,8.585599224080298
628,1060.0,39,68,158,1,0,1129.0,False,False,False,False,False,True,6.966967138613983
937,1000.0,14,76,75,32,83,1105.0,False,True,False,False,True,False,6.90875477931522
3048,4249.0,50,85,200,4,0,3201.0,False,False,False,False,False,True,8.354674261918463
3629,7102.0,54,87,27,24,0,4887.0,True,False,False,False,False,True,8.86827250899781
1721,1123.0,70,57,97,71,149,2390.0,False,False,True,False,True,False,7.024649030453636
1401,2747.0,22,86,196,22,0,2590.0,True,False,False,False,False,True,7.91862865334224
3668,5795.0,18,100,18,35,0,3737.0,False,False,False,False,False,True,8.664923303440572
4986,8220.0,87,74,77,29,0,4758.0,False,False,False,False,False,True,9.014447135152134
4418,6766.0,90,94,46,17,142,3939.0,False,False,True,False,True,False,8.819813136232225
1567,2037.0,44,33,114,28,100,1856.0,False,False,True,False,True,False,7.61972421378267
526,1000.0,27,90,151,47,42,1263.0,False,True,False,True,False,False,6.90875477931522
1047,1378.0,21,90,183,41,14,1593.0,False,True,False,True,False,False,7.229113877793302
3168,5771.0,50,72,113,17,32,2921.0,False,False,True,True,False,False,8.660773919893762
1066,2170.0,25,48,10,4,0,1133.0,False,False,False,False,False,True,7.682943169878292
1203,1264.0,22,30,76,41,65,1389.0,False,False,True,False,True,False,7.142827401161621
4780,7074.0,27,48,73,6,0,4614.0,True,False,False,False,False,True,8.864322722511439
3640,4098.0,85,80,90,44,225,2850.0,False,True,False,False,False,False,8.318498320504338
2090,2053.0,60,93,53,24,55,2467.0,False,False,True,False,True,False,7.627544390488503
1305,1516.0,42,92,58,54,11,1902.0,False,True,False,True,False,False,7.324489979348532
4291,3093.0,79,58,192,72,0,4845.0,True,False,False,False,False,True,8.037220031133012
1857,1089.0,76,48,31,31,135,2271.0,False,False,True,False,True,False,6.993932975223189
3725,4698.0,63,72,145,9,359,2764.0,False,True,False,False,False,False,8.455104999102815
4118,4901.0,15,99,131,53,0,3912.0,False,False,False,False,False,True,8.497398564088058
2626,1055.0,45,68,81,2,0,2769.0,False,False,False,False,False,True,6.962243464266207
2960,2650.0,64,52,178,20,83,2508.0,False,False,True,False,True,False,7.8826922062890254
1045,1320.0,59,30,174,4,10,685.0,False,False,True,True,False,False,7.186144304522325
3228,2599.0,80,90,53,44,0,3698.0,False,False,False,False,False,True,7.8632667240095735
4234,2810.0,75,54,152,62,150,3660.0,False,False,True,False,True,False,7.941295570906532
3062,2435.0,24,33,125,13,301,2145.0,False,True,False,False,False,False,7.798112628829788
2579,2250.0,31,30,137,20,71,2180.0,False,False,True,False,True,False,7.719129840906732
3141,6133.0,58,69,134,52,0,3305.0,False,False,False,False,False,True,8.721602344674197
3614,3863.0,47,50,125,6,72,2450.0,False,True,False,False,True,False,8.259458195332408
2426,1638.0,17,72,192,15,0,2492.0,False,False,False,False,False,True,7.40184157874383
1116,1000.0,17,39,96,72,0,1841.0,False,False,False,False,False,True,6.90875477931522
4144,3962.0,46,95,18,64,0,4738.0,True,False,False,False,False,True,8.284756593190435
1703,4142.0,81,46,134,36,76,1490.0,False,True,False,False,True,False,8.329175442077402
2259,2380.0,87,42,44,36,117,2082.0,False,False,True,False,True,False,7.7752758464868625
3065,1840.0,34,39,104,3,0,2755.0,False,False,False,False,False,True,7.518064181233078
3674,3487.0,63,81,37,40,0,4281.0,True,False,False,False,False,True,8.15708378502887
3581,5400.0,30,39,134,38,245,3689.0,False,False,True,False,False,False,8.594339400592892
3130,1274.0,68,76,173,45,25,2751.0,False,False,True,True,False,False,7.150701457592526
3661,5609.0,40,38,66,62,255,4270.0,False,False,True,False,False,False,8.632305998516742
4821,4928.0,15,75,74,66,246,4625.0,False,False,True,False,False,False,8.502891406705377
1169,1000.0,51,97,7,24,57,1295.0,False,True,False,False,True,False,6.90875477931522
3668,5844.0,61,83,89,6,120,2964.0,False,True,False,False,True,False,8.67334187390617
2621,3796.0,56,97,101,2,0,3908.0,True,False,False,False,False,True,8.241966560231802
4578,6820.0,37,33,2,26,183,2933.0,False,True,False,False,False,False,8.82776136765472
4651,4961.0,45,30,92,44,14,3159.0,False,False,True,True,False,False,8.509564164251746
1219,1851.0,49,88,11,1,34,1601.0,False,False,True,True,False,False,7.524021415206125
3100,3216.0,22,54,81,2,0,3952.0,True,False,False,False,False,True,8.076204527239026
4098,6699.0,58,38,170,11,303,4451.0,False,False,True,False,False,False,8.809862805379057
1166,1142.0,13,54,134,30,63,1512.0,False,False,True,False,True,False,7.04141166379481
783,1000.0,73,100,93,34,0,2067.0,True,False,False,False,False,True,6.90875477931522
4403,6802.0,89,55,47,61,0,4083.0,False,False,False,False,False,True,8.825118970345061
4065,6306.0,32,85,44,34,346,5121.0,False,False,True,False,False,False,8.749415406663651
2734,2582.0,67,78,24,71,91,2102.0,False,True,False,False,True,False,7.8567067930958405
1965,2828.0,24,94,3,2,0,3107.0,True,False,False,False,False,True,7.947678571301568
629,1000.0,88,90,131,64,21,1624.0,False,False,True,True,False,False,6.90875477931522
2560,1979.0,55,38,177,3,182,1865.0,False,True,False,False,False,False,7.590852123688581
4172,8569.0,48,39,185,66,122,3816.0,False,False,True,False,True,False,9.056023011591826
2994,3408.0,56,40,192,30,0,3064.0,False,False,False,False,False,True,8.134174272137903
1492,2185.0,46,65,125,35,0,1742.0,True,False,False,False,False,True,7.689828668736484
2621,4499.0,50,85,105,22,0,3687.0,True,False,False,False,False,True,8.411832675758411
3084,4968.0,54,61,194,62,176,2977.0,False,False,True,False,False,False,8.51097389160232
4696,5535.0,39,64,155,54,165,4227.0,False,False,True,False,False,False,8.619027497297505
2723,4634.0,80,33,109,60,263,3593.0,False,False,True,False,False,False,8.441391477999955
3688,3135.0,77,91,164,38,0,3704.0,False,False,False,False,False,True,8.0507033814703
3737,3475.0,16,92,129,30,62,3194.0,False,False,True,False,True,False,8.153637486385282
4636,4305.0,56,37,72,2,0,3980.0,False,False,False,False,False,True,8.367764677924308
843,1888.0,56,98,60,20,63,1853.0,False,False,True,False,True,False,7.543802867501509
4961,9058.0,88,90,124,44,0,4925.0,False,False,False,False,False,True,9.111514017669288
2776,1549.0,69,92,50,68,105,3434.0,False,False,True,False,True,False,7.346010209913293
3701,6684.0,14,90,30,9,285,2802.0,False,True,False,False,False,False,8.807621489536043
1388,1191.0,57,66,84,14,113,1864.0,False,False,True,False,True,False,7.083387847625295
2543,4974.0,83,33,42,11,64,2205.0,False,False,True,False,True,False,8.512180649592693
1841,2188.0,31,85,27,10,31,2126.0,False,True,False,True,False,False,7.691200097522863
4220,1842.0,32,72,166,71,316,2923.0,False,True,False,False,False,False,7.519149957669823
3383,2429.0,54,50,192,57,149,3132.0,False,False,True,False,True,False,7.795646536334594
4712,3619.0,88,87,143,6,239,4584.0,False,False,True,False,False,False,8.194229304819817
2915,1799.0,61,45,66,17,196,1973.0,False,True,False,False,False,False,7.495541943884256
1617,1695.0,80,82,67,13,63,2147.0,False,False,True,False,True,False,7.4360278163518485
4763,3516.0,55,47,35,59,62,3098.0,False,True,False,False,True,False,8.165363632473982
3501,6919.0,47,86,126,47,0,3897.0,False,False,False,False,False,True,8.842171048611716
2238,2938.0,49,67,29,4,97,2154.0,False,False,True,False,True,False,7.985824666418917
1864,2513.0,24,61,92,26,0,2143.0,False,False,False,False,False,True,7.829630389150193
3208,2358.0,78,48,22,32,303,2206.0,False,True,False,False,False,False,7.765993079407675
1424,2582.0,21,77,190,56,0,2778.0,True,False,False,False,False,True,7.8567067930958405
651,1370.0,86,55,196,67,48,1834.0,False,False,True,True,False,False,7.223295679562314
1085,1949.0,76,74,174,11,0,1821.0,False,False,False,False,False,True,7.575584651557793
1412,2763.0,66,74,10,58,101,2003.0,False,False,True,False,True,False,7.92443418488756
2821,1830.0,28,44,119,52,0,2768.0,False,False,False,False,False,True,7.5126175446745105
995,1000.0,39,47,18,29,21,1035.0,False,True,False,True,False,False,6.90875477931522
4295,7771.0,88,60,189,2,360,4879.0,False,False,True,False,False,False,8.95828281049733
2648,5135.0,27,44,71,68,0,3074.0,True,False,False,False,False,True,8.544029845369797
1056,2475.0,72,44,42,49,0,1234.0,False,False,False,False,False,True,7.814399633804487
2052,2458.0,16,94,74,21,0,3009.0,True,False,False,False,False,True,7.807510042216193
2620,3626.0,69,75,124,17,239,2009.0,False,True,False,False,False,False,8.196161139282902
3585,2984.0,87,45,136,3,357,4295.0,False,False,True,False,False,False,8.001355025826703
4004,3910.0,72,84,24,42,95,3465.0,False,False,True,False,True,False,8.271548374755515
656,1000.0,66,59,30,48,16,1129.0,False,False,True,True,False,False,6.90875477931522
1234,1422.0,84,70,140,31,77,1647.0,False,False,True,False,True,False,7.260522598089852
3776,4248.0,48,96,64,1,0,3917.0,False,False,False,False,False,True,8.354438940114811
654,1440.0,52,46,157,69,0,1014.0,False,False,False,False,False,True,7.273092595999522
1496,2103.0,65,55,200,1,0,1896.0,True,False,False,False,False,True,7.651595573857601
2794,5733.0,19,93,28,36,0,3553.0,False,False,False,False,False,True,8.654168646443315
3405,5204.0,29,87,94,59,166,3010.0,False,True,False,False,False,False,8.557374981049069
1677,1867.0,73,32,17,61,0,1910.0,True,False,False,False,False,True,7.532623618788788
653,1023.0,48,57,130,4,62,934.0,False,True,False,False,True,False,6.931471805599453
4687,8883.0,37,33,34,49,129,3769.0,False,False,True,False,True,False,9.092007185014317
2216,4058.0,39,69,193,41,0,2682.0,False,False,False,False,False,True,8.308691916838898
3702,5435.0,67,86,131,60,310,4342.0,False,False,True,False,False,False,8.600798775271034
3357,2820.0,79,94,40,72,141,3188.0,False,False,True,False,True,False,7.944846711001996
1286,1000.0,71,76,78,72,33,1753.0,False,False,True,True,False,False,6.90875477931522
4868,3005.0,10,63,113,21,94,2954.0,False,True,False,False,True,False,8.00836557031292
4772,9118.0,77,74,89,40,0,4202.0,False,False,False,False,False,True,9.118115427933665
4267,4892.0,34,61,29,72,0,4147.0,False,False,False,False,False,True,8.495560891289124
3378,5519.0,48,73,86,40,0,4182.0,True,False,False,False,False,True,8.616133139271142
1142,1830.0,20,40,10,27,91,1593.0,False,False,True,False,True,False,7.5126175446745105
1165,1570.0,68,65,32,42,0,1352.0,False,False,False,False,False,True,7.359467638255621
3926,1992.0,46,42,37,36,337,2805.0,False,True,False,False,False,False,7.597396320212795
4283,3083.0,85,86,4,11,32,3456.0,False,False,True,True,False,False,8.03398273468322
4201,5885.0,38,54,186,35,0,3628.0,False,False,False,False,False,True,8.680331928793418
1569,3482.0,18,99,98,37,18,2122.0,False,False,True,True,False,False,8.155649270366002
2849,1767.0,55,66,50,12,34,2085.0,False,True,False,True,False,False,7.477604243197589
1712,3432.0,85,33,64,50,41,1601.0,False,False,True,True,False,False,8.141189793457691
1652,1683.0,18,55,195,25,144,2527.0,False,False,True,False,True,False,7.428927194802272
3011,5999.0,74,42,57,63,0,2832.0,False,False,False,False,False,True,8.699514748210191
643,1000.0,80,80,175,10,42,1606.0,False,False,True,True,False,False,6.90875477931522
2989,4592.0,51,76,185,58,196,3275.0,False,False,True,False,False,False,8.432288684325794
3728,2255.0,43,62,164,3,0,3264.0,False,False,False,False,False,True,7.721348612617949
3705,5834.0,37,71,134,69,327,4577.0,False,False,True,False,False,False,8.671629544720656
4743,5243.0,70,60,59,55,0,4144.0,False,False,False,False,False,True,8.56483984488359
3642,5555.0,49,69,58,12,0,3526.0,False,False,False,False,False,True,8.622633703874234
3804,6626.0,63,45,137,45,0,3571.0,False,False,False,False,False,True,8.798907492088226
1857,1000.0,68,85,32,41,0,2276.0,False,False,False,False,False,True,6.90875477931522
3213,1937.0,87,65,178,42,172,3477.0,False,False,True,False,False,False,7.569411792450712
4685,7064.0,54,85,122,33,351,5520.0,False,False,True,False,False,False,8.862908295118627
1857,2796.0,89,77,77,70,67,1627.0,False,True,False,False,True,False,7.936302693201959
4794,5123.0,48,87,163,6,38,3599.0,False,True,False,True,False,False,8.541690663016626
3692,4777.0,51,44,110,2,321,4015.0,False,False,True,False,False,False,8.471777327885755
800,1000.0,20,44,37,26,0,1264.0,False,False,False,False,False,True,6.90875477931522
1223,1000.0,84,50,54,48,0,1704.0,False,False,False,False,False,True,6.90875477931522
3510,3579.0,47,93,157,57,0,3880.0,False,False,False,False,False,True,8.183118079394745
567,2020.0,66,36,25,69,0,1324.0,False,False,False,False,False,True,7.611347717403621
4336,4988.0,21,81,94,46,382,5406.0,False,False,True,False,False,False,8.514990767861038
4493,6831.0,51,48,41,48,124,3333.0,False,True,False,False,True,False,8.829372735468406
3006,5137.0,72,75,174,41,219,3543.0,False,False,True,False,False,False,8.544419177669829
2037,1823.0,18,67,146,16,0,2269.0,False,False,False,False,False,True,7.508787170634276
897,1649.0,31,42,103,52,56,1213.0,False,True,False,False,True,False,7.408530566894626
3857,6964.0,47,73,76,12,0,3851.0,False,False,False,False,False,True,8.848652886213905
1663,1528.0,82,51,86,15,83,1641.0,False,False,True,False,True,False,7.332369205929062
1055,1000.0,66,100,79,21,0,2225.0,True,False,False,False,False,True,6.90875477931522
4161,7628.0,76,64,152,25,280,2790.0,False,True,False,False,False,False,8.93971205409023
2251,4002.0,39,32,124,72,129,1887.0,False,True,False,False,True,False,8.294799358992574
3441,2607.0,35,45,124,30,0,2870.0,False,False,False,False,False,True,7.866338923046544
3157,1779.0,81,74,84,33,144,3289.0,False,False,True,False,True,False,7.484368643286131
3295,3505.0,63,45,17,66,0,3709.0,True,False,False,False,False,True,8.16223106548118
2829,3146.0,41,95,8,33,0,3161.0,False,False,False,False,False,True,8.054204897064407
2459,3098.0,31,67,110,28,111,2213.0,False,True,False,False,True,False,8.038834757787749
2101,3071.0,17,53,103,41,27,2189.0,False,False,True,True,False,False,8.030084094267563
3293,5532.0,75,79,16,1,271,4233.0,False,False,True,False,False,False,8.618485442898109
1980,1980.0,23,86,93,63,0,2676.0,True,False,False,False,False,True,7.591357046698551
1602,2909.0,14,85,131,35,0,2379.0,False,False,False,False,False,True,7.975908360165538
3776,2797.0,22,95,54,48,308,4716.0,False,False,True,False,False,False,7.936660155225426
1799,1000.0,86,91,53,39,50,2187.0,False,False,True,True,False,False,6.90875477931522
4379,4480.0,33,43,155,20,0,3898.0,False,False,False,False,False,True,8.407601514786142
2035,1288.0,44,95,104,38,85,2478.0,False,False,True,False,True,False,7.161622002939187
577,1000.0,87,89,167,23,0,907.0,False,False,False,False,False,True,6.90875477931522
3331,6057.0,77,50,8,12,0,2964.0,False,False,False,False,False,True,8.709134991587183
3910,3385.0,35,64,163,6,60,2457.0,False,True,False,False,True,False,8.12740456269308
3221,5461.0,83,59,135,7,70,2492.0,False,False,True,False,True,False,8.60557030203365
4127,3706.0,47,68,189,51,0,4870.0,True,False,False,False,False,True,8.217978203150732
2032,1014.0,43,54,121,14,103,2058.0,False,False,True,False,True,False,6.922643891475888
737,1023.0,43,73,48,16,0,1364.0,False,False,False,False,False,True,6.931471805599453
2496,3764.0,28,88,69,23,28,2510.0,False,False,True,True,False,False,8.233503140233994
3927,4300.0,12,35,169,18,386,2905.0,False,True,False,False,False,False,8.366602832783736
777,1076.0,45,32,1,7,0,1140.0,True,False,False,False,False,True,6.981934677156389
3589,7458.0,13,65,158,68,30,2900.0,False,True,False,True,False,False,8.917176635955164
1023,1574.0,35,30,75,25,0,1443.0,False,False,False,False,False,True,7.362010551259734
4775,3876.0,84,63,18,33,0,4058.0,False,False,False,False,False,True,8.262816937670928
4718,8008.0,12,94,120,51,89,3933.0,False,True,False,False,True,False,8.988321188323683
